期間,株式コード,上場コード,銘柄名称,終値
2023/04,4086,,日本エア・リキード,
2023/04,4087,,大同酸素,
2023/04,4088,011,エア・ウォーター,1712
2023/04,4089,,ジャパン・エア・ガシズ,
2023/04,4090,,東洋酸素,
2023/04,4091,011,日本酸素ホールディングス,2440
2023/04,4092,011,日本化学工業,1844
2023/04,4093,011,東邦アセチレン,1348
2023/04,4094,012,日本化学産業,1137
2023/04,4095,011,日本パーカライジング,1059
2023/04,4096,,レゾナック・ガスプロダクツ,
2023/04,4097,011,高圧ガス工業,742
2023/04,4098,011,チタン工業,1471
2023/04,4099,011,四国化成ホールディングス,1413
2023/04,4100,011,戸田工業,2464
2023/04,4102,012,丸尾カルシウム,1318
2023/04,4103,,大陽東洋酸素,
2023/04,4107,012,伊勢化学工業,7250
2023/04,4109,011,ステラ　ケミファ,2689
2023/04,4112,011,保土谷化学工業,3120
2023/04,4113,012,田岡化学工業,746
2023/04,4114,011,日本触媒,5430
2023/04,4115,,本州化学工業,
2023/04,4116,011,大日精化工業,1857
2023/04,4117,,川崎化成工業,
2023/04,4118,011,カネカ,3600
2023/04,4119,012,日本ピグメント,2238
2023/04,4120,012,スガイ化学工業,2200
2023/04,4124,012,大阪油化工業,1649
2023/04,4125,012,三和油化工業,2973
2023/04,4151,011,協和キリン,3020
2023/04,4165,014,プレイド,586
2023/04,4166,014,かっこ,1096
2023/04,4167,014,ココペリ,616
2023/04,4168,014,ヤプリ,784
2023/04,4169,014,ＥＮＥＣＨＡＮＧＥ,1126
2023/04,4170,014,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,358
2023/04,4171,012,グローバルインフォメーション,1778
2023/04,4172,012,東和ハイシステム,1821
2023/04,4173,014,ＷＡＣＵＬ,699
2023/04,4174,012,アピリッツ,988
2023/04,4175,014,ｃｏｌｙ,1114
2023/04,4176,014,ココナラ,374
2023/04,4177,014,ｉ－ｐｌｕｇ,1112
2023/04,4178,014,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔ,864
2023/04,4179,014,ジーネクスト,372
2023/04,4180,011,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,1533
2023/04,4182,011,三菱瓦斯化学,1968
2023/04,4183,011,三井化学,3415
2023/04,4184,,三菱油化,
2023/04,4185,011,ＪＳＲ,3140
2023/04,4186,011,東京応化工業,7050
2023/04,4187,011,大阪有機化学工業,2049
2023/04,4188,011,三菱ケミカルグループ,794.5
2023/04,4189,011,ＫＨネオケム,2330
2023/04,4192,014,スパイダープラス,521
2023/04,4193,012,ファブリカコミュニケーションズ,2991
2023/04,4194,014,ビジョナル,7100
2023/04,4196,012,ネオマーケティング,1152
2023/04,4198,012,テンダ,1774
2023/04,4199,014,ワンダープラネット,1081
2023/04,4200,012,ＨＣＳホールディングス,1028
2023/04,4201,,日本合成化学工業,
2023/04,4202,011,ダイセル,1068
2023/04,4203,011,住友ベークライト,5170
2023/04,4204,011,積水化学工業,1930
2023/04,4205,011,日本ゼオン,1394
2023/04,4206,011,アイカ工業,3080
2023/04,4208,011,ＵＢＥ,2152
2023/04,4209,,フドー,
2023/04,4210,,東洋化学,
2023/04,4212,011,積水樹脂,2176
2023/04,4213,,三菱樹脂,
2023/04,4214,,昭和高分子,
2023/04,4215,011,タキロンシーアイ,500
2023/04,4216,011,旭有機材,3175
2023/04,4217,,レゾナック,
2023/04,4218,011,ニチバン,2009
2023/04,4219,,プラス・テク,
2023/04,4220,011,リケンテクノス,608
2023/04,4221,011,大倉工業,2125
2023/04,4222,012,児玉化学工業,357
2023/04,4224,012,ロンシール工業,1354
2023/04,4225,,筒中プラスチック工業,
2023/04,4228,011,積水化成品工業,469
2023/04,4229,011,群栄化学工業,2645
2023/04,4230,,ミサワセラミックケミカル,
2023/04,4231,012,タイガースポリマー,453
2023/04,4232,,京セラケミカル,
2023/04,4234,012,サンエー化研,486
2023/04,4235,012,ウルトラファブリックス・ホール,2120
2023/04,4237,012,フジプレアム,392
2023/04,4238,012,ミライアル,1506
2023/04,4240,014,クラスターテクノロジー,380
2023/04,4241,012,アテクト,584
2023/04,4242,012,タカギセイコー,1450
2023/04,4243,012,ニックス,841
2023/04,4245,011,ダイキアクシス,714
2023/04,4246,011,ダイキョーニシカワ,678
2023/04,4247,012,ポバール興業,1116
2023/04,4248,011,竹本容器,865
2023/04,4249,011,森六ホールディングス,1935
2023/04,4251,011,恵和,1382
2023/04,4255,014,ＴＨＥＣＯＯ,914
2023/04,4256,014,サインド,1080
2023/04,4258,014,網屋,1062
2023/04,4259,014,エクサウィザーズ,332
2023/04,4260,014,ハイブリッドテクノロジーズ,911
2023/04,4261,014,アジアクエスト,2512
2023/04,4262,014,ニフティライフスタイル,800
2023/04,4263,014,サスメド,1480
2023/04,4264,014,セキュア,1176
2023/04,4265,014,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ,471
2023/04,4267,014,ライトワークス,1037
2023/04,4268,014,エッジテクノロジー,919
2023/04,4270,014,ＢｅｅＸ,2611
2023/04,4271,,日本カーリット,
2023/04,4272,011,日本化薬,1228
2023/04,4274,012,細谷火工,1409
2023/04,4275,011,カーリットホールディングス,695
2023/04,4282,,ＥＰＳホールディングス,
2023/04,4283,,パナソニック　インフォメーショ,
2023/04,4284,011,ソルクシーズ,358
2023/04,4286,011,ＣＬホールディングス,907
2023/04,4287,012,ジャストプランニング,317
2023/04,4288,012,アズジェント,603
2023/04,4290,011,プレステージ・インターナショナ,591
2023/04,4291,,ＪＩＥＣ,
2023/04,4292,,日本タイムシェア,
2023/04,4293,012,セプテーニ・ホールディングス,372
2023/04,4295,011,フェイス,504
2023/04,4298,011,プロトコーポレーション,1183
2023/04,4299,011,ハイマックス,1419
2023/04,4301,011,アミューズ,1850
2023/04,4304,012,Ｅストアー,1407
2023/04,4307,011,野村総合研究所,3420
2023/04,4308,014,Ｊストリーム,535
2023/04,4310,011,ドリームインキュベータ,2657
2023/04,4312,012,サイバネットシステム,863
2023/04,4313,,アイ・エックス・アイ,
2023/04,4316,014,ビーマップ,462
2023/04,4317,012,レイ,455
2023/04,4318,011,クイック,1783
2023/04,4319,012,ＴＡＣ,204
2023/04,4320,011,ＣＥホールディングス,529
2023/04,4321,,ケネディクス,
2023/04,4323,011,日本システム技術,2072
2023/04,4324,011,電通グループ,4875
2023/04,4325,,バンダイナムコミュージックライ,
2023/04,4326,011,インテージホールディングス,1575
2023/04,4327,012,日本エス・エイチ・エル,3540
2023/04,4331,011,テイクアンドギヴ・ニーズ,1364
2023/04,4332,,パソナ,
2023/04,4333,011,東邦システムサイエンス,1080
2023/04,4334,012,ユークス,1705
2023/04,4335,012,アイ・ピー・エス,802
2023/04,4337,011,ぴあ,3305
2023/04,4340,,シンプレクス・ホールディングス,
2023/04,4341,012,西菱電機,890
2023/04,4342,,セコム上信越,
2023/04,4343,011,イオンファンタジー,3260
2023/04,4344,011,ソースネクスト,228
2023/04,4345,011,シーティーエス,788
2023/04,4346,011,ネクシィーズグループ,615
2023/04,4347,012,ブロードメディア,1285
2023/04,4348,011,インフォコム,2252
2023/04,4350,011,メディカルシステムネットワーク,407
2023/04,4351,012,山田債権回収管理総合事務所,909
2023/04,4355,012,ロングライフホールディング,154
2023/04,4356,012,応用技術,1950
2023/04,4358,,ＦＩＥＬＤ　ＭＡＮＡＧＥＭＥＮ,
2023/04,4360,012,マナック・ケミカル・パートナー,793
2023/04,4361,012,川口化学工業,1210
2023/04,4362,011,日本精化,2650
2023/04,4363,,日鉄ケミカル＆マテリアル,
2023/04,4364,,マナック,
2023/04,4365,012,松本油脂製薬,14200
2023/04,4366,012,ダイトーケミックス,610
2023/04,4367,012,広栄化学,2315
2023/04,4368,011,扶桑化学工業,3765
2023/04,4369,011,トリケミカル研究所,2184
2023/04,4370,014,モビルス,568
2023/04,4371,014,コアコンセプト・テクノロジー,3420
2023/04,4372,014,ユミルリンク,1336
2023/04,4373,011,シンプレクス・ホールディングス,2355
2023/04,4374,014,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,1714
2023/04,4375,014,セーフィー,877
2023/04,4376,014,くふうカンパニー,483
2023/04,4377,014,ワンキャリア,3525
2023/04,4378,014,ＣＩＮＣ,933
2023/04,4379,014,Ｐｈｏｔｏｓｙｎｔｈ,370
2023/04,4380,014,Ｍマート,1349
2023/04,4381,014,ビープラッツ,1583
2023/04,4382,011,ＨＥＲＯＺ,1156
2023/04,4384,011,ラクスル,1377
2023/04,4385,011,メルカリ,2318
2023/04,4386,012,ＳＩＧグループ,514
2023/04,4387,014,ＺＵＵ,953
2023/04,4388,014,エーアイ,993
2023/04,4389,014,プロパティデータバンク,1890
2023/04,4390,011,アイ・ピー・エス,2534
2023/04,4391,014,ロジザード,922
2023/04,4392,011,ＦＩＧ,289
2023/04,4393,014,バンク・オブ・イノベーション,5820
2023/04,4394,014,エクスモーション,980
2023/04,4395,014,アクリート,1891
2023/04,4396,011,システムサポート,1965
2023/04,4397,014,チームスピリット,491
2023/04,4398,012,ブロードバンドセキュリティ,1557
2023/04,4399,,くふう住まい,
2023/04,4401,011,ＡＤＥＫＡ,2282
2023/04,4403,011,日油,6190
2023/04,4404,012,ミヨシ油脂,995
2023/04,4406,012,新日本理化,215
2023/04,4409,012,東邦化学工業,490
2023/04,4410,011,ハリマ化成グループ,858
2023/04,4412,014,サイエンスアーツ,747
2023/04,4413,014,ボードルア,4660
2023/04,4414,014,フレクト,2283
2023/04,4415,014,ブロードエンタープライズ,1146
2023/04,4416,014,Ｔｒｕｅ　Ｄａｔａ,537
2023/04,4417,014,グローバルセキュリティエキスパ,4965
2023/04,4418,014,ＪＤＳＣ,840
2023/04,4419,014,Ｆｉｎａｔｅｘｔホールディング,618
2023/04,4420,011,イーソル,992
2023/04,4421,012,ディ・アイ・システム,982
2023/04,4422,014,ＶＡＬＵＥＮＥＸ,1115
2023/04,4423,011,アルテリア・ネットワークス,1300
2023/04,4424,014,Ａｍａｚｉａ,569
2023/04,4425,014,Ｋｕｄａｎ,2016
2023/04,4427,014,ＥｄｕＬａｂ,332
2023/04,4428,014,シノプス,992
2023/04,4429,014,リックソフト,1617
2023/04,4430,012,東海ソフト,1044
2023/04,4431,014,スマレジ,2824
2023/04,4432,011,ウイングアーク１ｓｔ,2210
2023/04,4433,011,ヒト・コミュニケーションズ・ホ,1579
2023/04,4434,011,サーバーワークス,1937
2023/04,4435,014,カオナビ,2680
2023/04,4436,014,ミンカブ・ジ・インフォノイド,1686
2023/04,4437,014,ｇｏｏｄｄａｙｓホールディング,1214
2023/04,4438,014,Ｗｅｌｂｙ,620
2023/04,4439,011,東名,2078
2023/04,4440,012,ヴィッツ,1123
2023/04,4441,011,トビラシステムズ,968
2023/04,4442,014,バルテス,2964
2023/04,4443,011,Ｓａｎｓａｎ,1818
2023/04,4444,014,インフォネット,1337
2023/04,4445,014,リビン・テクノロジーズ,2002
2023/04,4446,011,Ｌｉｎｋ－Ｕ,983
2023/04,4447,014,ピー・ビーシステムズ,745
2023/04,4448,014,Ｃｈａｔｗｏｒｋ,1197
2023/04,4449,011,ギフティ,2233
2023/04,4450,014,パワーソリューションズ,2285
2023/04,4452,011,花王,5505
2023/04,4461,011,第一工業製薬,1890
2023/04,4462,011,石原ケミカル,1502
2023/04,4463,011,日華化学,894
2023/04,4464,012,ソフト９９コーポレーション,1294
2023/04,4465,011,ニイタカ,2180
2023/04,4471,011,三洋化成工業,4260
2023/04,4475,014,ＨＥＮＮＧＥ,727
2023/04,4476,014,ＡＩ　ＣＲＯＳＳ,1284
2023/04,4477,014,ＢＡＳＥ,288
2023/04,4478,014,フリー,3870
2023/04,4479,014,マクアケ,1036
2023/04,4480,011,メドレー,3535
2023/04,4481,011,ベース,5950
2023/04,4482,014,ウィルズ,550
2023/04,4483,011,ＪＭＤＣ,4850
2023/04,4484,014,ランサーズ,341
2023/04,4485,014,ＪＴＯＷＥＲ,5830
2023/04,4486,014,ユナイトアンドグロウ,1113
2023/04,4487,014,スペースマーケット,270
2023/04,4488,014,ＡＩ　ｉｎｓｉｄｅ,4320
2023/04,4489,014,ペイロール,708
2023/04,4490,014,ビザスク,1342
2023/04,4491,012,コンピューターマネージメント,1490
2023/04,4492,012,ゼネテック,634
2023/04,4493,014,サイバーセキュリティクラウド,1825
2023/04,4494,012,バリオセキュア,888
2023/04,4495,014,アイキューブドシステムズ,1363
2023/04,4496,014,コマースＯｎｅホールディングス,773
2023/04,4497,,ロコガイド,
2023/04,4498,014,サイバートラスト,2407
2023/04,4499,012,Ｓｐｅｅｅ,1439
2023/04,4501,,三共,
2023/04,4502,011,武田薬品工業,4512
2023/04,4503,011,アステラス製薬,2048
2023/04,4505,,第一製薬,
2023/04,4506,011,住友ファーマ,851
2023/04,4507,011,塩野義製薬,6073
2023/04,4508,,田辺三菱製薬,
2023/04,4509,,三菱ウェルファーマ,
2023/04,4511,,藤沢薬品工業,
2023/04,4512,012,わかもと製薬,244
2023/04,4514,,あすか製薬,
2023/04,4515,,万有製薬,
2023/04,4516,011,日本新薬,6200
2023/04,4517,,ビオフェルミン製薬,
2023/04,4518,,富山化学工業,
2023/04,4519,011,中外製薬,3504
2023/04,4520,,和光堂,
2023/04,4521,011,科研製薬,3735
2023/04,4522,,ミドリ十字,
2023/04,4523,011,エーザイ,7833
2023/04,4524,012,森下仁丹,2047
2023/04,4526,011,理研ビタミン,2037
2023/04,4527,011,ロート製薬,2813
2023/04,4528,011,小野薬品工業,2744
2023/04,4529,,興和創薬,
2023/04,4530,011,久光製薬,3750
2023/04,4531,012,有機合成薬品工業,292
2023/04,4532,,東京田辺製薬,
2023/04,4534,011,持田製薬,3480
2023/04,4535,,大正製薬,
2023/04,4536,011,参天製薬,1141
2023/04,4537,,エスエス製薬,
2023/04,4538,011,扶桑薬品工業,2048
2023/04,4539,011,日本ケミファ,1797
2023/04,4540,011,ツムラ,2752
2023/04,4541,,日医工,
2023/04,4543,011,テルモ,4056
2023/04,4544,011,Ｈ．Ｕ．グループホールディング,2747
2023/04,4546,,北陸製薬,
2023/04,4547,011,キッセイ薬品工業,2748
2023/04,4548,011,生化学工業,832
2023/04,4549,011,栄研化学,1577
2023/04,4550,,島津ダイアグノスティクス,
2023/04,4551,011,鳥居薬品,3445
2023/04,4552,011,ＪＣＲファーマ,1463
2023/04,4553,011,東和薬品,1936
2023/04,4554,011,富士製薬工業,1234
2023/04,4555,,沢井製薬,
2023/04,4556,012,カイノス,1046
2023/04,4558,012,中京医薬品,224
2023/04,4559,011,ゼリア新薬工業,2430
2023/04,4560,,杏林製薬,
2023/04,4563,014,アンジェス,98
2023/04,4564,014,オンコセラピー・サイエンス,35
2023/04,4565,011,そーせいグループ,2671
2023/04,4566,,ＬＴＴバイオファーマ,
2023/04,4568,011,第一三共,4647
2023/04,4569,011,杏林製薬,1747
2023/04,4570,014,免疫生物研究所,377
2023/04,4571,014,ナノキャリア,210
2023/04,4572,014,カルナバイオサイエンス,674
2023/04,4574,011,大幸薬品,383
2023/04,4575,014,キャンバス,1643
2023/04,4576,014,デ・ウエスタン・セラピテクス研,201
2023/04,4577,011,ダイト,2527
2023/04,4578,011,大塚ホールディングス,4601
2023/04,4579,014,ラクオリア創薬,801
2023/04,4581,012,大正製薬ホールディングス,5860
2023/04,4582,014,シンバイオ製薬,402
2023/04,4583,014,カイオム・バイオサイエンス,197
2023/04,4584,014,キッズウェル・バイオ,240
2023/04,4585,,ＵＭＮファーマ,
2023/04,4586,014,メドレックス,150
2023/04,4587,011,ペプチドリーム,1830
2023/04,4588,014,オンコリスバイオファーマ,621
2023/04,4591,014,リボミック,174
2023/04,4592,014,サンバイオ,626
2023/04,4593,014,ヘリオス,285
2023/04,4594,014,ブライトパス・バイオ,146
2023/04,4595,012,ミズホメディー,2268
2023/04,4596,014,窪田製薬ホールディングス,106
2023/04,4597,014,ソレイジア・ファーマ,46
2023/04,4598,014,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍ,1188
2023/04,4599,014,ステムリム,1252
2023/04,4611,011,大日本塗料,859
