code,return
20030,0.0688836104513064
20040,0.019817073170731708
20090,-0.03715170278637771
20530,0.08797653958944282
20550,-0.09642857142857143
20600,0.11613876319758673
21070,-0.06408952187182096
21080,0.04038577456298975
21090,0.18012422360248448
21120,-0.05188679245283019
21140,0.05
21170,0.005257009345794392
21200,-0.030837004405286344
21210,0.2789661319073084
21220,0.6010309278350515
21240,0.37752318603382434
21270,-0.35997521685254025
21300,-0.6032
21340,-0.6296296296296297
21360,0.2457627118644068
21380,0.2773109243697479
21390,0.10079575596816977
21460,-0.12343167175313666
21480,-0.18267530936947554
21500,0.11190476190476191
21520,0.06222222222222222
21530,0.39809193408499566
21540,0.33689126084056037
21560,0.1556420233463035
21570,0.48
21580,-0.5689189189189189
21600,-0.11304347826086956
21620,1.28
21630,0.6212303980699638
21640,-0.14532019704433496
21680,-0.10274963820549927
21690,0.024459613196814563
21700,0.05434782608695652
21730,0.3283018867924528
21750,0.024232633279483037
21790,-0.08527131782945736
21800,-0.15132408575031525
21810,0.07478797224363917
21830,-0.14268142681426815
21850,0.16415410385259632
21860,0.0297029702970297
21930,-0.29044117647058826
21950,-0.5275590551181102
21960,-0.06367924528301887
21980,0.141156462585034
22010,-0.002472187886279357
22040,0.01437699680511182
22060,-0.06048387096774194
22070,0.07054455445544554
22080,0.02256361017762842
22090,0.029346376167185415
22110,0.051228654727197
22120,0.13636363636363635
22150,-0.2366412213740458
22160,-0.15380047505938244
22170,0.2059800664451827
22200,0.07473309608540925
22210,0.21689785624211855
22220,0.4556040756914119
22240,0.03643263757115749
22260,0.05353728489483748
22290,0.26623655913978495
22640,-0.024761904761904763
22660,-0.09114414996767937
22670,0.5223214285714286
22680,0.011138613861386138
22690,-0.49227202472952086
22700,0.006707946336429308
22810,0.07981220657276995
22820,-0.03288672350791717
22860,-0.072
22880,0.013192612137203167
22910,-0.1754288876591035
22920,-0.001652892561983471
22930,0.024365133836650652
22940,-0.036616161616161616
22960,0.13740458015267176
23000,0.031818181818181815
23010,0.7609170305676856
23030,0.12087326943556975
23040,1.0502092050209204
23050,-0.06266432953549518
23070,0.24713242961418144
23090,0.2946666666666667
23110,0.07714701601164484
23150,-0.6176470588235294
23170,-0.31873479318734793
23210,0.08602150537634409
23230,0.21694915254237288
23250,0.09575988565983802
23260,-0.31241473396998637
23270,-0.05384615384615385
23290,0.21967213114754097
23300,-0.1686746987951807
23310,0.04834254143646409
23320,-0.0038461538461538464
23340,0.12272727272727273
23350,0.27555555555555555
23370,-0.10689655172413794
23380,-0.09753086419753086
23400,-0.006944444444444444
23410,0.17037037037037037
23420,-0.23929471032745592
23440,-0.07097591888466413
23450,0.014742014742014743
23490,0.12491649966599866
23510,-0.09712230215827339
23530,0.5194805194805194
23540,0.12469437652811736
23590,0.17770034843205576
23700,0.3137254901960784
23710,-0.3208166241341597
23720,-0.08888888888888889
23730,-0.10106382978723404
23740,-0.055757575757575756
23750,-0.34186046511627904
23760,-0.04054054054054054
23780,0.03825136612021858
23790,-0.2147887323943662
23840,0.08896210873146623
23850,-0.10423452768729642
23880,0.4155844155844156
23890,-0.2058226134055518
23910,-0.060765191297824456
23930,0.15550755939524838
23950,0.795355587808418
23970,0.41627906976744183
24020,-0.16234887737478412
24040,0.06551724137931035
24080,0.038356164383561646
24100,0.9268978444236177
24110,0.4150326797385621
24120,-0.0642570281124498
24130,-0.20990004759638267
24150,0.06955530216647662
24180,0.3862928348909657
24240,0.6920777279521674
24250,0.20461538461538462
24270,0.06090979182729375
24280,0.41286307053941906
24290,0.1278164686603851
24320,0.011146496815286623
24330,0.03571428571428571
24350,0.36645962732919257
24360,-0.23536737235367372
24370,0.014613778705636743
24380,-0.11549295774647887
24400,-0.15330188679245282
24450,0.2521246458923513
24490,-0.0954861111111111
24530,-0.24266144814090018
24540,0.03288201160541586
24590,-0.006172839506172839
24610,-0.05104408352668213
24620,-0.11876155268022182
24640,0.014527845036319613
24680,-0.11888111888111888
24690,-0.12389937106918239
24710,-0.5202444614209321
24750,-0.25923217550274225
24770,0.052060737527114966
24790,0.2857142857142857
24800,-0.215
24810,0.47815533980582525
24830,0.09924709103353867
24840,-0.30825688073394497
24850,0.013574660633484163
24870,0.031758326878388844
24880,0.44145569620253167
24890,-0.11742424242424243
24910,-0.658777633289987
24920,-0.5572519083969466
24930,-0.0021645021645021645
24970,-0.27876359473382945
24980,-0.031704587840358074
24990,0.08650519031141868
25010,0.40370370370370373
25020,0.07814106518609912
25030,0.16232570376216784
25100,-0.019426456984273796
25110,-0.03735294117647061
25120,-0.09941457068516905
25130,0.03273809523809524
25140,-0.04234297812279464
25150,-0.18201208674013508
25160,0.07364701506416199
25170,-0.0427715996578272
25180,0.03333333333333333
25190,-0.042906056066766556
25200,-0.03255813953488372
25210,-0.06850715746421268
25220,0.06732117812061711
25230,0.10449651678277391
25240,0.07882534775888717
25250,0.0787867579064176
25260,0.09836544074722708
25270,-0.04248088360237893
25280,-0.03273040482342808
25290,0.09710391822827939
25300,0.011485451761102604
25310,-0.024635036496350366
25330,-0.10725552050473186
25400,0.09722222222222222
25520,-0.05148795465281058
25530,0.15305397727272727
25540,-0.06614571868809159
25550,-0.05588380108321024
25560,-0.051848176631108904
25570,0.08775617446137678
25580,0.018360240582462804
25590,0.01788218793828892
25600,0.07952987267384917
25610,-0.0289193302891933
25620,-0.036690896503980615
25630,-0.06715328467153286
25640,0.13501026694045173
25650,-0.1016652059596845
25660,-0.05600358422939068
25670,0.0870488322717622
25680,0.03401590793704518
25690,-0.05634399491633128
25730,0.1543134872417983
25790,0.0013698630136986301
25850,1.4215761285386381
25860,-0.20833333333333334
25870,-0.003898635477582846
25880,-0.05137254901960785
25900,0.009940357852882704
25930,-0.21254681647940074
25940,0.031496062992125984
25970,-0.014099783080260303
25990,-0.03949730700179533
26020,0.15843270868824533
26070,0.13796849538294406
26120,0.004231311706629055
26130,0.01638311279143037
26200,-0.8968696835658387
26210,-0.1710016602102933
26220,-0.12116788321167883
26230,-0.08841463414634146
26240,0.07692307692307693
26250,0.08263157894736842
26260,-0.00977366255144033
26270,-0.14972273567467653
26280,0.16740088105726872
26290,0.04788610871440897
26300,-0.06709558823529412
26310,0.03606158833063209
26320,-0.05428629195309341
26330,0.012197521148927798
26340,-0.06624383368569416
26350,0.021492995586259837
26360,0.02713649250708789
26370,0.06518817204301075
26380,0.08025343189017951
26390,-0.014943960149439602
26400,0.07698199923400996
26410,0.0725925925925926
26420,0.08036421219319081
26430,0.04602301150575288
26440,0.1188118811881188
26450,0.021936864633493848
26460,0.06746310611384398
26470,0.0033170731707317072
26480,-0.07671781187458306
26490,-0.0828441835645678
26510,0.29350104821802936
26520,1.6180555555555556
26530,0.10293410293410293
26540,-0.16279069767441862
26560,-0.24041811846689895
26590,0.13333333333333333
26640,0.1376953125
26660,0.970873786407767
26670,0.11631944444444445
26680,0.05544747081712062
26690,0.07932960893854749
26700,0.43843283582089554
26730,-0.08403361344537816
26740,0.7312883435582822
26760,0.5383104125736738
26780,0.135678391959799
26810,0.30701754385964913
26830,-0.05117790414297319
26850,0.19709737827715357
26860,-0.0915032679738562
26870,0.2388451443569554
26890,0.04834905660377359
26920,0.10547667342799188
26930,0.06319702602230483
26940,0.09230769230769231
26950,0.006191950464396285
26980,0.05541125541125541
27000,-0.031496062992125984
27020,0.10097087378640776
27050,0.37827317763623497
27060,0.3201058201058201
27080,0.39477726574500765
27150,0.46049277824978757
27210,0.03816793893129771
27220,-0.2742230347349177
27260,1.157202216066482
27300,0.14358974358974358
27330,0.22841225626740946
27340,0.2288
27350,-0.007082152974504249
27360,0.11535688536409516
27370,-0.040955631399317405
27420,0.03870967741935484
27430,-0.2786885245901639
27470,0.013605442176870748
27490,0.4647887323943662
27500,0.3996138996138996
27510,0.09653679653679653
27520,0.047619047619047616
27530,0.3059958649207443
27540,-0.06788511749347259
27600,0.4194139194139194
27620,-0.3292181069958848
27630,0.05394990366088632
27640,0.359375
27670,1.0524553571428572
27680,0.4353296426774031
27690,0.02237354085603113
27760,-0.5144508670520231
27770,0.48292682926829267
27780,0.4357142857142857
27800,0.5691609977324263
27820,-0.051332288401253916
27840,0.10954263128176171
27880,0.16444444444444445
27890,0.015503875968992248
27900,0.10673822301729279
27910,0.1407563025210084
27920,0.4723523898781631
27950,0.09724238026124818
27960,-0.13717421124828533
27980,0.06202804746494067
28010,0.09699453551912568
28020,0.4431314623338257
28040,0.08122362869198312
28050,-0.01662049861495845
28060,0.10375275938189846
28090,0.043835616438356165
28100,-0.01644736842105263
28110,0.015384615384615385
28120,-0.07150837988826815
28130,2.232111692844677
28140,0.1377899045020464
28150,0.05566218809980806
28160,0.011029411764705883
28180,0.005016722408026756
28190,0.07279029462738301
28200,-0.20190023752969122
28300,0.018898931799506986
28310,-0.03474025974025974
28360,0.029245283018867925
28370,0.05331179321486268
28380,0.003881485315047225
28390,-0.07989882457967565
28400,0.030988534242330338
28410,-0.05537074793432772
28420,-0.06270123707846127
28430,-0.023937890877722665
28440,-0.027621085391947093
28450,-0.04962522615662962
28460,-0.02715736040609137
28470,0.063257065948856
28480,0.07232913072329131
28490,0.13333333333333333
28500,0.07726558407543216
28710,0.17148846960167716
28720,-0.006561679790026247
28740,0.25806451612903225
28750,0.5156054931335831
28760,-0.2053742802303263
28770,0.04062909567496723
28820,0.01926605504587156
28830,0.02368421052631579
28840,0.6958955223880597
28920,0.5868131868131868
28940,0.0205761316872428
28970,0.44972375690607735
28990,0.12365866121614716
29010,0.35877862595419846
29030,0.1927512355848435
29040,-0.06498194945848375
29070,-0.0023952095808383233
29080,-0.05172413793103448
29100,0.06901408450704226
29110,-0.0031934306569343066
29140,0.31481897908702494
29150,-0.10382119682768565
29160,0.01592356687898089
29170,0.039850560398505604
29180,0.3524788391777509
29220,-0.010896483407627538
29230,0.0395010395010395
29240,0.023350253807106598
29260,-0.041237113402061855
29270,0.021505376344086023
29290,0.014459224985540775
29300,0.813953488372093
29310,0.029002320185614848
29320,0.40661387983232417
29330,0.04780876494023904
29340,-0.10964083175803403
29610,0.0899581589958159
29700,1.293859649122807
29710,-0.16206123973114264
29720,-0.15267947421638017
29750,-0.5847347994825356
29780,0.18976897689768976
29790,-0.14430379746835442
29800,0.10705151625867738
29810,0.1546300398759415
29820,0.16216216216216217
29830,-0.42105263157894735
29860,0.659330985915493
29870,0.32299741602067183
29890,0.03312990409764603
29910,-0.6911290322580645
29930,0.236983842010772
29970,-0.291970802919708
29980,1.5639097744360901
30010,-0.27941176470588236
30020,0.24867021276595744
30030,0.06284153005464481
30040,0.20064377682403434
30100,0.3698630136986301
30110,0.02586206896551724
30200,-0.13562925170068027
30210,0.11986301369863013
30230,0.5102249488752556
30240,0.2635135135135135
30280,0.05063291139240506
30300,0.4679245283018868
30310,-0.4847841472045294
30340,0.1414141414141414
30350,0.4386503067484663
30360,-0.021970233876683204
30380,0.1890625
30400,-0.2889344262295082
30410,0.19343065693430658
30420,-0.11458333333333333
30450,0.06264150943396227
30460,-0.31592505854800934
30480,0.037408759124087594
30500,0.3333333333333333
30530,-0.5561643835616439
30540,-0.0425531914893617
30580,-0.06510138740661686
30590,-0.027079303675048357
30630,-0.12072072072072072
30640,-0.0934041611332448
30650,0.02197802197802198
30670,-0.16638655462184873
30680,0.25257142857142856
30690,0.050473186119873815
30700,-0.05776173285198556
30710,-0.008547008547008548
30730,1.4271653543307086
30750,0.0408695652173913
30760,0.3847953216374269
30770,0.01935483870967742
30790,-0.05687203791469194
30800,0.07956989247311828
30820,1.1973684210526316
30830,0.2697466467958271
30850,0.2705829995549622
30860,0.46557040082219936
30870,0.43661971830985913
30880,0.6887340301974448
30890,0.02336448598130841
30910,0.1667381054436348
30920,0.034782608695652174
30930,0.7981269510926119
30940,0.015151515151515152
30960,-0.028368794326241134
30970,-0.4709259259259259
30990,0.553478712357217
31010,-0.040337711069418386
31030,-0.2277580071174377
31040,-0.004672897196261682
31050,0.06871794871794872
31060,0.39529675251959684
31070,0.5109402720283855
31090,0.1731651376146789
31100,-0.252373417721519
31110,0.38461538461538464
31130,0.08
31160,0.02787121576165305
31210,-0.013986013986013986
31230,0.04460093896713615
31310,0.4636842105263158
31320,0.36530687247335536
31330,1.2318840579710144
31340,-0.11632100991884581
31350,0.6629213483146067
31370,0.31974921630094044
31380,-0.008939974457215836
31390,0.03811434302908726
31400,0.012486992715920915
31410,0.06233669279581933
31430,0.11459353574926542
31480,0.10699865410497982
31500,0.31517747858017137
31510,0.28083989501312334
31530,0.3679745493107105
31540,-0.15737051792828685
31560,0.053180914512922464
31570,0.0847145488029466
31590,-0.07068062827225131
31600,-0.13397790055248618
31610,0.03453689167974882
31660,-0.007211538461538462
31670,0.010297482837528604
31680,0.03298611111111111
31690,-0.003246753246753247
31720,-0.059363957597173146
31730,0.045454545454545456
31740,0.042458100558659215
31750,0.734966592427617
31760,0.30761421319796955
31770,0.2054928886709171
31780,0.16695501730103807
31790,-0.2911290322580645
31800,0.3296149694134581
31810,1.265625
31820,-0.06710914454277286
31830,0.02710843373493976
31840,0.1196
31850,-0.30454545454545456
31860,0.22405189620758484
31870,0.3433333333333333
31890,-0.20285714285714285
31900,0.01391304347826087
31910,0.15907633098139834
31920,0.2857142857142857
31930,0.27580372250423013
31950,-0.2178477690288714
31960,0.1438004402054292
31970,0.18211276733635776
31980,0.46296296296296297
31990,0.07362885048835462
32010,0.03917525773195876
32020,-0.07692307692307693
32040,-0.08527131782945736
32050,1.0071942446043165
32210,0.02703962703962704
32220,0.0740402193784278
32230,0.24577861163227016
32240,0.09595484477892756
32260,0.03442879499217527
32280,-0.12960760998810938
32310,0.06973058637083994
32320,0.27608695652173915
32340,0.040622884224779957
32360,0.14583333333333334
32370,-0.13043478260869565
32380,0.3177570093457944
32410,0.07714285714285714
32420,0.09966777408637874
32440,0.05476190476190476
32450,0.40625
32460,0.21178343949044587
32480,0.1731669266770671
32490,-0.16550615961435458
32520,0.018848167539267015
32540,0.25160051216389245
32610,-0.07816711590296496
32640,-0.24378109452736318
32660,0.06329113924050633
32670,-0.24303135888501742
32690,-0.009817671809256662
32710,0.45806451612903226
32750,-0.062127659574468086
32760,0.12449799196787148
32770,0.07230392156862746
32780,0.01812977099236641
32790,-0.043478260869565216
32800,0.0851063829787234
32810,-0.11547212741751992
32820,0.05092592592592592
32830,-0.14147018030513175
32840,0.294478527607362
32860,0.026845637583892617
32870,0.05829596412556054
32880,0.07341269841269842
32890,0.014771048744460856
32900,-0.12640755539411552
32910,0.15976900866217517
32920,0.04280936454849498
32930,0.046153846153846156
32940,0.08290535583272193
32950,-0.029120198265179677
32960,-0.1436241610738255
32970,0.14925373134328357
32990,0.2198443579766537
33000,0.3277777777777778
33020,0.08385876418663304
33060,1.0835579514824798
33090,0.011811023622047244
33150,-0.3357664233576642
33160,0.29563492063492064
33170,0.15808383233532936
33190,-0.10926829268292683
33200,0.12998522895125553
33210,0.5684931506849316
33220,0.0
33230,0.16176470588235295
33260,-0.11778846153846154
33280,0.04470198675496689
33290,0.044715447154471545
33330,-0.0218209179834462
33410,-0.0245253164556962
33470,0.30454545454545456
33490,0.10669975186104218
33500,-0.532258064516129
33520,0.053794428434197884
33530,-0.06150159744408946
33550,-0.1017293997965412
33580,1.2518518518518518
33590,-0.05313092979127135
33600,0.09770642201834863
33610,-0.07869249394673124
33700,0.2350230414746544
33710,-0.6211904761904762
33720,0.2824074074074074
33740,-0.06446601941747573
33750,0.08550488599348534
33770,-0.27224669603524226
33820,0.07467646030080448
33860,-0.07051909892262488
33870,0.21921182266009853
33880,0.18056918547595682
33910,0.3368421052631579
33920,0.1588785046728972
33930,1.4428822495606326
33950,0.24697173620457605
33960,-0.11858407079646018
33970,0.2268871925360475
33990,0.7687434002111933
34010,0.09005763688760807
34020,0.24042656325739226
34050,0.21593090211132437
34070,-0.10620625291647219
34090,-0.025210084033613446
34150,0.35454545454545455
34160,-0.3812893081761006
34170,0.18326118326118326
34180,0.0687984496124031
34200,-0.2322053675612602
34210,0.13615023474178403
34220,0.2532258064516129
34230,-0.14092140921409213
34260,-0.14470108695652173
34310,0.11925287356321838
34330,-0.02681992337164751
34340,0.028659160696008188
34350,0.03919491525423729
34360,-0.01686874011597259
34370,0.20699046754425782
34390,-0.020370370370370372
34400,0.41729323308270677
34410,-0.08755760368663594
34430,0.14305750350631136
34440,-0.27454545454545454
34450,-0.4991749174917492
34460,0.4652941176470588
34470,-0.10050251256281408
34490,0.15674603174603174
34510,-0.01592115238817286
34520,0.20202020202020202
34530,-0.10660825118656445
34540,0.0671462829736211
34550,0.03612167300380228
34570,0.05752212389380531
34580,-0.19478908188585609
34590,-0.11863117870722434
34610,-0.16071428571428573
34620,-0.02392638036809816
34630,0.17699115044247787
34640,-0.32553846153846155
34650,-0.2481549815498155
34660,-0.080773606370876
34670,-0.056138186304750155
34680,-0.06228956228956229
34690,-0.10344827586206896
34700,-0.04169769173492182
34710,-0.08422939068100359
34720,-0.02654867256637168
34740,-0.09643605870020965
34750,-0.25684608120868746
34760,-0.10276679841897234
34770,-0.5315985130111525
34790,0.43157894736842106
34800,0.24675324675324675
34810,-0.10215053763440861
34820,-0.0656498673740053
34840,0.43884892086330934
34860,0.2858719646799117
34870,-0.05973895582329317
34880,-0.11750405186385737
34890,-0.36440030557677616
34900,0.5235008103727715
34910,0.09375
34920,-0.24254966887417218
34930,-0.14347826086956522
34940,0.15600448933782268
34950,-0.3146067415730337
34960,-0.07389937106918239
34970,0.06644144144144144
34980,0.8065783014236623
35010,0.1875664187035069
35120,-0.0234192037470726
35130,-0.04354032833690221
35210,0.34831460674157305
35240,0.05583392984967788
35260,0.4967532467532468
35290,-0.2130841121495327
35360,0.19047619047619047
35370,-0.05014464802314368
35380,0.17486338797814208
35390,0.22578655151141272
35400,0.012332990750256937
35410,-0.1031390134529148
35420,-0.048818897637795275
35430,0.145218945487042
35440,0.33634992458521873
35460,-0.001002004008016032
35470,-0.005878894767783657
35480,0.12148337595907928
35490,0.13020833333333334
35500,-0.08050847457627118
35510,-0.0221606648199446
35530,-0.20808383233532934
35560,0.12646370023419204
35570,0.016680567139282735
35580,0.7637795275590551
35590,-0.09269162210338681
35600,0.06153846153846154
35610,1.4678260869565218
35620,0.2972027972027972
35630,0.05152979066022544
35650,-0.18219749652294853
35660,-0.5599369085173501
35690,0.09117361784675072
35710,-0.07736063708759955
35770,-0.04396551724137931
35800,-0.543218085106383
35830,0.1094257854821235
35910,0.4243243243243243
35930,0.046153846153846156
35970,0.004267425320056899
35980,0.014814814814814815
36000,-0.05333333333333334
36040,0.12775842044134728
36070,0.9482758620689655
36080,1.1147540983606556
36110,0.3081130355515041
36120,0.16692307692307692
36220,0.0
36230,0.18259935553168635
36240,-0.2710526315789474
36250,0.70509977827051
36260,0.2683259461302421
36270,0.06297229219143577
36280,0.10069605568445476
36320,-0.2958876629889669
36330,-0.16132075471698112
36340,0.20689655172413793
36350,-0.3699873896595208
36360,0.2576530612244898
36390,-0.14835164835164835
36400,-0.22971175166297117
36410,-0.1665375677769171
36450,-0.09382151029748284
36460,0.06904761904761905
36470,-0.29338842975206614
36480,-0.09697732997481108
36490,0.001597444089456869
36520,0.6145610278372591
36530,0.07948969578017664
36550,-0.4027777777777778
36560,-0.13063063063063063
36570,-0.08324974924774323
36590,0.03297442799461642
36600,2.4177215189873418
36610,0.19089147286821706
36620,-0.07448275862068965
36630,-0.23943661971830985
36640,-0.1566265060240964
36650,-0.17281553398058253
36660,0.2642369020501139
36670,0.5493421052631579
36680,-0.006230529595015576
36700,0.014018691588785047
36710,-0.13221153846153846
36720,-0.3562091503267974
36730,0.15718157181571815
36740,0.06804123711340206
36750,-0.2230769230769231
36760,-0.14017595307917888
36770,-0.20144628099173553
36780,-0.19746689694876224
36790,0.6331168831168831
36800,-0.3028953229398664
36810,-0.4352557127312296
36820,0.00945179584120983
36830,-0.18755635707844906
36860,-0.22033898305084745
36870,0.6840193704600485
36880,-0.417538213998391
36900,-0.3433609958506224
36910,0.04182509505703422
36920,0.10714285714285714
36940,0.06659012629161883
36950,0.3709317877842176
36960,-0.01718213058419244
36970,0.013704151551793631
36980,-0.18025751072961374
37080,-0.14318840579710146
37100,0.010719754977029096
37120,0.026959914863426748
37190,0.7674418604651163
37230,-0.09955423476968796
37260,0.041758241758241756
